timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg
2020-11-01 20:36:16,peace,"Hello November. You are greeted and feared. Hesitatingly longed for. Cautiously optimistic. You are big and intimidating in your harvest of possibility, hope-springs eternal. We welcome your moments and go forth in faith. #November2020 #peace #love #Election2020 #COVID",,,,ginaBoom1yes,NeverthelessShePersisted MO/IL,"2,109",632,0,November2020 peace love Election2020 COVID,november 2020 peace love election 2020covid
2020-11-01 20:33:25,peace,"የብዙሃን እናት መመኪያዬ የምንላት
       እማማ ናትና ሃገሬን አትንኳት
 #Peace",,,2,AyuTadese,My Homeland Abyssinia,"1,895",269,0,Peace,peace
2020-11-01 20:33:19,peace,"There's always a reason to be kind.

#peace #love #goodvibes
Image: https://pinterest.com/pin/758434393478230059/…",2.0,23,63,PeaceVibesPromo,"Everywhere, Earth",29.5K,28.1K,0,peace love goodvibes,peace love good vibes
2020-11-01 20:32:58,peace,"#Love #Peace #Joy 

You are loved!",,,,BringManufactu1,I invite you to follow me.,"2,104","1,183",0,Love Peace Joy,love peace joy
2020-11-01 20:30:58,peace,"Bienvenido Noviembre , llena tu vida de todo lo que te aporte paz y bienestar. El mar, mi paz. #aguadulce #almeria #puertoaguadulce #mar #beach #playa #paz #peace #domingos #sundays #vida https://instagram.com/p/CHD8a11AGnH/?igshid=m69fhggft6fe…",,,,iisabela_26,Almeria-Berja ;),"1,816",532,0,aguadulce almeria puertoaguadulce mar beach playa paz peace domingos sundays vida,aguadulce almeria puerto aguadulce mar beach play a paz peace domingos sundays vida
2020-11-01 20:27:31,peace,Nothing can stop us from fighting for our #Peace           #ArtsakhStrong #ՀԱՂԹԵԼՈՒԵՆՔ,,,1,DianaKaramian,,122,143,0,Peace ArtsakhStrong ՀԱՂԹԵԼՈՒԵՆՔ,peace artsakh strong
2020-11-01 20:26:04,peace,"Peace + Love 
.
+  
.
#peace #love @ Vaughan Mills https://instagram.com/p/CHD73LrH65K/?igshid=mgp0rporm7re…",,,1,leapau,"Toronto, Ontario",306,95,0,peace love,peace love
2020-11-01 20:22:23,peace,"#ALovingHeartMatters  #VoteJoe
#IntegrityMatters
#VoteBidenHarris  #CharacterMatters  #VoteJoeBiden
#KindnessMatters  #VoteBlue2020
 #Peace  #Love",,,1,womenpowervote,USA,75,28,0,ALovingHeartMatters VoteJoe IntegrityMatters VoteBidenHarris CharacterMatters VoteJoeBiden KindnessMatters VoteBlue2020 Peace Love,a loving heart matters vote joe integrity matters vote biden harris character matters vote joe biden kindness matters voteblue2020 peace love
2020-11-01 20:18:19,peace,Join Essence Of #Life http://facebook.com/groups/myessenceoflife…   #Allah #advice #beautiful #belief #blessings #care #change #community #empathy #faith #friends #group #inspire  #faith #like4like #likeforlike #love #optimism #peace #positive #quote #relationship #smile #support #thought,,,,esssenceoflife,GTA,73,51,0,Life Allah advice beautiful belief blessings care change community empathy faith friends group inspire faith like4like likeforlike love optimism peace positive quote relationship smile support thought,life allah advice beautiful belief blessings care change community empathy faith friends group inspire faith like 4 like like for like love optimism peace positive quote relationship smile support thought
2020-11-01 20:15:13,peace,#zen #meditation #yoga #love #nature #art #mindfulness #peace #mysticmessenger #namaste #relax #buddhism #o #spirituality #photography #spiritual #bienetre #life #goodvibes #mandala #yoosung #meditate #healing #juminhan #instagood #motivation #inspiration,1.0,1,1,ElaidiRabea,,0,0,0,zen meditation yoga love nature art mindfulness peace mysticmessenger namaste relax buddhism o spirituality photography spiritual bienetre life goodvibes mandala yoosung meditate healing juminhan instagood motivation inspiration,zen meditation yoga love nature art mindfulness peace mystic messenger namaste relax buddhism o spirituality photography spiritual bien etre life good vibes mandalay oo sung meditate healing ju minh an inst a good motivation inspiration
2020-11-01 20:12:27,peace,"#Trump has greatly reduced the risk that your children will go to war.

He achieved “impossible” Middle East #peace deals, eliminated any more “oil wars” (by making us energy independent), neutralized ISIS, is ending war in #Afghanistan, etc.

#Trump2020 #BidenHarris2020Landslide",,1,1,stephen_scally,,39,29,0,Trump peace Afghanistan Trump2020 BidenHarris2020Landslide,trump peace afghanistan trump2020bidenharris2020 landslide
2020-11-01 20:11:34,peace,"1/3Ghana in the Eyes of the #Youth

* The gov’t must ensure it unflinching #PoliticalCommitment to the teaming youth of Ghana. 
* Young Ghanaians #Peace;Security shd be of utmost importance to gov’t in order to be able to engage in their daily activities without fear ; trembling",1.0,,1,kdcartey,Ghana,178,205,0,Youth PoliticalCommitment Peace,youth political commitment peace
2020-11-01 20:09:24,peace,When trying to find #peace in all this chaos #nature seems to be the only answer @ Georgia https://instagram.com/p/CHD585ygwPH/?igshid=1r5mjsk6dufky…,,,,OkBloomerz,,42,17,0,peace nature,peace nature
2020-11-01 20:05:55,peace,The Trump family is Joe Bidens friend and was born in Pakistan. #Peace,,,,uncleDopey,"Boise, ID","4,183","1,231",0,Peace,peace
2020-11-01 20:01:38,peace,"The power isn't in the word
But in the mind that understands it
-JP
#love #meditation #spirituality #peace #healing #life #god #believe #faith #energy
#motivation #inspiration 
#selflove #consciousness #quotes #happiness #art #nature
@kanyewest for president",,,2,KingJP305,USA,94,"6,085",0,love meditation spirituality peace healing life god believe faith energy motivation inspiration selflove consciousness quotes happiness art nature,love meditation spirituality peace healing life god believe faith energy motivation inspiration self love consciousness quotes happiness art nature
2020-11-01 20:00:11,peace,#Bible #JesusSaves #Prayer #Jesus #Christian #Bibleverse #Love #Faith #Pray #God #JesusIsLord #Joy #Hope #Kindness #Peace,,,1,_Paul_Was_Saul_,"Denver, Colorado","2,762","7,638",0,Bible JesusSaves Prayer Jesus Christian Bibleverse Love Faith Pray God JesusIsLord Joy Hope Kindness Peace,bible jesus save sprayer jesus christian bible verse love faith pray god jesus is lord joy hope kindness peace
2020-11-01 19:55:53,peace,"The Law of Giving 
The law of giving is very simple , if you want joy , give joy , if love is what you seek , give love . If you want abundance, help others be prosperous - Deepak Chopra 
#law of #giving #JOY #love #peace #happiness #hope #faith #Courage #deepakchopra",1.0,,2,garrygl1,Australia,"1,079","1,149",0,law giving JOY love peace happiness hope faith Courage deepakchopra,law giving joy love peace happiness hope faith courage deepak chopra
2020-11-01 19:46:25,peace,#ArtsakhStrong #PeaceforArmenians #peace,,5,7,Hasmigz,"Ontario, Canada",926,304,0,ArtsakhStrong PeaceforArmenians peace,artsakh strong peace for armenians peace
2020-11-01 19:45:15,peace,"#Voteouthate #Vote2020 #2020 #2020Election #peace #love #JusticeForAll #dontbelievethehype
#HipHopMusic",,,,Rhonda21,"New Jersey, USA",280,10,0,Voteouthate Vote2020 2020 2020Election peace love JusticeForAll dontbelievethehype HipHopMusic,vote outhatevote202020202020 election peace love justice for all dont believe the hype hip hop music
2020-11-01 19:38:01,peace,"Enjoy your evening #love #peace #staysafeeveryone #begoodtoeachother #autumn #relaxtime #teamworkmakesthedreamwork #liz #lizbaffoe # # # #actorslife #over50style @ Cologne, Germany https://instagram.com/p/CHD2XVCl5sm/?igshid=rfy7382gfd5o…",,,2,BaffoeLiz,Köln/Cologne,374,764,0,love peace staysafeeveryone begoodtoeachother autumn relaxtime teamworkmakesthedreamwork liz lizbaffoe actorslife over50style,love peace stay safe everyone be good to each other autumn relax time teamwork makes the dreamwork liz liz baffoeactorslifeover50 style
2020-11-01 19:37:58,peace,"Dream never to love the Eastside music less, since late 90s, @RawNwanne @illBlissGoretti , God bless you guys more, don't stop this not even for anything. Pray more #Monies #Love #Peace #Joy #Grace #Fulfilment #FamilyUpliftment #HappyBirthday #0424Hero #0424Life #EndSARS",,,,Snub4simple,Nigeria,307,30,0,Monies Love Peace Joy Grace Fulfilment FamilyUpliftment HappyBirthday 0424Hero 0424Life EndSARS,monies love peace joy grace fulfilment family upliftment happy birthday 0424hero0424lifeendsars
2020-11-01 19:36:10,peace,"Good Morning/Afternoon/Evening Everyone! Have a Great Day! 

#Love #Life #Peace #Cagsil",1.0,,4,Cagsil,USA,109,"6,472",0,Love Life Peace Cagsil,love life peace cags il
2020-11-01 19:34:00,peace,"#VOTE 
#Election2020 
#Nov3rd 
#VoteEarly 
#vote #LanciaForCongress 
@BobLancia #CONGRESS CD 2
#RHODEISLAND 
#AmericaIsForEveryone
#Sunrise
#sunset
#everyday
#today
#tommorrow 
#freedom
#unitedstates
#liberty
#peace",,1,1,Lancia4Congress,"Rhode Island, USA","2,162",556,0,VOTE Election2020 Nov3rd VoteEarly vote LanciaForCongress CONGRESS RHODEISLAND AmericaIsForEveryone Sunrise sunset everyday today tommorrow freedom unitedstates liberty peace,vote election 2020nov3rdvote early vote lancia for congress congress rhode island america is for everyone sunrise sunset every day today tommorrow freedom united states liberty peace
2020-11-01 19:33:20,peace,"Truth #life #peace #work #happiness #fashionpr #pr #love #innerpeace @ Sandton, Gauteng https://instagram.com/p/CHD10utprc_/?igshid=1iaf489ffad1w…",,,1,LorraineMaisel,South Africa,381,656,0,life peace work happiness fashionpr pr love innerpeace,life peace work happiness fashion pr pr love inner peace
2020-11-01 19:30:21,peace,#Love as the moon does... #JoyTrain #Joy #Kindness #Peace #BeLove #BeKind RT @janisexton,,13,15,KariJoys,Global,81.8K,134.6K,0,Love JoyTrain Joy Kindness Peace BeLove BeKind,lovejoy train joy kindness peace be love be kind
2020-11-01 19:25:00,peace,"#VOTE 
#Election2020 
#Nov3rd 
#VoteEarly 
#vote #LanciaForCongress 
@BobLancia #CONGRESS CD 2
#RHODEISLAND 
#AmericaIsForEveryone
#Sunrise
#sunset
#everyday
#today
#tommorrow 
#freedom
#unitedstates
#liberty
#peace",,2,1,Lancia4Congress,"Rhode Island, USA","2,162",556,0,VOTE Election2020 Nov3rd VoteEarly vote LanciaForCongress CONGRESS RHODEISLAND AmericaIsForEveryone Sunrise sunset everyday today tommorrow freedom unitedstates liberty peace,vote election 2020nov3rdvote early vote lancia for congress congress rhode island america is for everyone sunrise sunset every day today tommorrow freedom united states liberty peace
2020-11-01 19:24:12,peace,"Wondrous Sights https://eddietwohawks.wordpress.com/2020/11/01/wondrous-sights-3/… via @wordpressdotcom When we feel at home and a sense of belonging in a place and called to serve in that space, we find #peace. This is particularly important for #teachers and #teaching. #laotzu #taoism #tao #photography",,2,5,ivon_ehd1,Edmonton,"5,489","5,077",0,peace teachers teaching laotzu taoism tao photography,peace teachers teaching lao tzu taoism tao photography
2020-11-01 19:21:31,peace,"Please Help Amplify This Message of #Peace To All 
Enough War 
Enough Death
Enough Beheading
Enough #Genocides 
Let's Stop Corrupt Dictators From Destroying Country After Country 
Let's Stop #Genocidal Maniacs From Destroying #Humanity",,3,5,rostomzavarian,,"5,001","2,730",0,Peace Genocides Genocidal Humanity,peace genocides genocidal humanity
2020-11-01 19:17:04,peace,#ICJUK #allovercolor #print #unisex #unionjane #hoody see the full #collection here on http://ICJUK.com or follow this link https://icjuk.com/product-category/union-jane/… #uk #usa #love #peace #happy @ ICJUK https://instagram.com/p/CHDz9tOn0cz/?igshid=1o5ev9kuzhcry…,,,1,ICJUK,Las Vegas,"2,284","1,993",0,ICJUK allovercolor print unisex unionjane hoody collection uk usa love peace happy,icj uk all over color print unisex union jane hoody collection uk usa love peace happy
2020-11-01 19:13:34,peace,#PeaceMode #ThePeaceTrailblazer #BreastCancerSurvivor  #SundayInspiration #MentalHealthAwareness #minoritymentalhealth  #Author #motivationalspeaker #newauthor  #depressionawareness #suicideprevention #Sunday #christianinfluencer #Blessedtobeablessing #PeaceNCzarinaty #Peace,,,1,peacenczarinaty,"Dallas, TX",71,4,0,PeaceMode ThePeaceTrailblazer BreastCancerSurvivor SundayInspiration MentalHealthAwareness minoritymentalhealth Author motivationalspeaker newauthor depressionawareness suicideprevention Sunday christianinfluencer Blessedtobeablessing PeaceNCzarinaty Peace,peace mode the peace trailblazer breast cancer survivor sunday inspiration mental health awareness minority mental health author motivational speaker new author depression awareness suicide prevention sunday christian influencer blessed to be a blessing peace n czarina type ace
2020-11-01 19:11:57,peace,#OverThinking #peace #PMA,,,1,LushLady84,,630,77,0,OverThinking peace PMA,over thinking peace pm a
2020-11-02 23:59:43,peace,#boycott #talaban #peace #talk #DOHA @AmrullahSaleh2 @MHaneefAtmar @US4AfghanPeace @ashrafghani,,,,AliIbrahimi2020,"Melbourne, Victoria","2,358",197,0,boycott talaban peace talk DOHA,boycott tala ban peace talk doha
2020-11-02 23:56:48,peace,"Kein Platz für Hass und Terror! 

#Vienna #ViennaAttack #Austria #peace #nizza",,,,esilhum1,,128,10,0,Vienna ViennaAttack Austria peace nizza,vienna vienna attack austria peace nizza
2020-11-02 23:55:17,peace,Lots happening this week with #destinyonline #destinychurch #wearedestinyfamily #church #hope #friends #faith #trust #love #peace #community #belonging,,,3,OwenSue,Scotland UK,"4,297","2,265",0,destinyonline destinychurch wearedestinyfamily church hope friends faith trust love peace community belonging,destiny online destiny church we are destiny family church hope friends faith trust love peace community belonging
2020-11-02 23:54:28,peace,"#US_Special_Representative for Afghanistan Reconciliation #Zalmay_Khalilzad Met With #COAS General Qamar Javed #Bajwa As Visiting Dignitary Appreciated #Pakistan's Untiring Efforts For Facilitating the Process Towards Mutual Objective of #Peace in the Region.
#AfghanPeaceProcess",,9,10,KingSiasi,Pakistan,287,102,0,US_Special_Representative Zalmay_Khalilzad COAS Bajwa Pakistan Peace AfghanPeaceProcess,us special representative zalmay khalilzad co as bajwa pakistan peace afghan peace process
2020-11-02 23:48:11,peace,"I don’t normally do this but man, I’m praying for my country right now. 

How did it come to this and more importantly, how do we make it so this NEVER happens again. 

#2020Elections #Election2020 #ElectionDay #Peace #BattleForTheSoulOfOurNation",,,,justice0509,United States,"5,809","5,867",0,2020Elections Election2020 ElectionDay Peace BattleForTheSoulOfOurNation,2020 election selection 2020 election day peace battle for the soul of our nation
2020-11-02 23:48:02,peace,"Whispered Moments I heard the soft whisper ~  You are frail Come sit with me in the forest for awhile ~  A mist enveloped my longing heart ~ Gently, no more words spoken ~  Peace, lovely and quiet #TinasWriting #TreeLove #Peace #Mist",4.0,21,45,crowadinfinitum,"Washington, USA","4,997","3,262",0,TinasWriting TreeLove Peace Mist,tinas writing tree love peace mist
2020-11-02 23:40:11,peace,#Bible #JesusSaves #Prayer #Jesus #Christian #Bibleverse #Love #Faith #Pray #God #JesusIsLord #Joy #Hope #Kindness #Peace,,,,_Paul_Was_Saul_,"Denver, Colorado","2,762","7,638",0,Bible JesusSaves Prayer Jesus Christian Bibleverse Love Faith Pray God JesusIsLord Joy Hope Kindness Peace,bible jesus save sprayer jesus christian bible verse love faith pray god jesus is lord joy hope kindness peace
