timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg,tweets_clean,tweets_token,tweets_nonstop,tags_token,tags_nonstop,label
2020-10-02 20:05:42,peace,"Filipino-American Motorcade Rally! Join Us at this Historic Event Sunday, October 4th at 1:00pm Red Yank Center 8906 Mathis Center Manassas, VA 20110 Parking Lot #trumptrain #trump2020 #filipinoamerican #faith #freedom #love #peace #godblessamerica #kag #maga #usa",1.0,8,32,andresoriano,"Washington, DC","1,094",17.8K,1,trumptrain trump2020 filipinoamerican faith freedom love peace godblessamerica kag maga usa,trumptraintrump2020 filipino american faith freedom love peace god bless america kag maga usa,FilipinoAmerican Motorcade Rally Join Us at this Historic Event Sunday October th at pm Red Yank Center  Mathis Center Manassas VA  Parking Lot           ,"['filipinoamerican', 'motorcade', 'rally', 'join', 'us', 'at', 'this', 'historic', 'event', 'sunday', 'october', 'th', 'at', 'pm', 'red', 'yank', 'center', 'mathis', 'center', 'manassas', 'va', 'parking', 'lot']","['filipinoamerican', 'motorcade', 'rally', 'join', 'us', 'historic', 'event', 'sunday', 'october', 'th', 'pm', 'red', 'yank', 'center', 'mathis', 'center', 'manassas', 'va', 'parking', 'lot']","['trumptraintrump2020', 'filipino', 'american', 'faith', 'freedom', 'love', 'peace', 'god', 'bless', 'america', 'kag', 'maga', 'usa']","['trumptraintrump2020', 'filipino', 'american', 'faith', 'freedom', 'love', 'peace', 'god', 'bless', 'america', 'kag', 'maga', 'usa']",USA
2020-10-02 19:57:28,peace,"#Pan-Turkism is a cancer for middle #East and middle #Asia and even the #World
#Armenia is a wall for their dreams.. 
Don't let it happen.....
#ՀԱՂԹԵԼՈՒԵՆՔ #Azerbaijan #Turkey #Artsakh #StopAzerbaijaniAggression #stopAliyev #NKpeace #NagornoKarabakh #ArtsakhisArmenia #peace",1.0,4,9,Davit63802817,"Washington, USA",146,93,0,Pan East Asia World Armenia ՀԱՂԹԵԼՈՒԵՆՔ Azerbaijan Turkey Artsakh StopAzerbaijaniAggression stopAliyev NKpeace NagornoKarabakh ArtsakhisArmenia peace,pan east asia world armenia azerbaijan turkey artsakh stop azerbaijani aggression stop aliyev nk peace nagorno karabakh artsakh is armenia peace,Turkism is a cancer for middle  and middle  and even the  is a wall for their dreams Dont let it happen         ,"['turkism', 'is', 'a', 'cancer', 'for', 'middle', 'and', 'middle', 'and', 'even', 'the', 'is', 'a', 'wall', 'for', 'their', 'dreams', 'dont', 'let', 'it', 'happen']","['turkism', 'cancer', 'middle', 'middle', 'even', 'wall', 'dreams', 'dont', 'let', 'happen']","['pan', 'east', 'asia', 'world', 'armenia', 'azerbaijan', 'turkey', 'artsakh', 'stop', 'azerbaijani', 'aggression', 'stop', 'aliyev', 'nk', 'peace', 'nagorno', 'karabakh', 'artsakh', 'is', 'armenia', 'peace']","['pan', 'east', 'asia', 'world', 'armenia', 'azerbaijan', 'turkey', 'artsakh', 'stop', 'azerbaijani', 'aggression', 'stop', 'aliyev', 'nk', 'peace', 'nagorno', 'karabakh', 'artsakh', 'armenia', 'peace']",Azerbaijan_Armenia
2020-10-02 19:50:25,peace,"#stopazerbaijanaggression #armeniastrong #artsakhstrong #stoperdogan #stopturkey #armeniaagainstterrorism
#peace #myarmenia
#stopagression #wewillwin #ՀԱՂԹԵԼՈՒԵՆՔ #ArtsakhisArmenia
#armeniafightsforyou #love",,,,Ani_kara1999,,36,11,0,stopazerbaijanaggression armeniastrong artsakhstrong stoperdogan stopturkey armeniaagainstterrorism peace myarmenia stopagression wewillwin ՀԱՂԹԵԼՈՒԵՆՔ ArtsakhisArmenia armeniafightsforyou love,stop azerbaijan aggression armenia strong artsakh strong stop erdogan stop turkey armenia against terrorism peace my armenia stop agression we will win artsakh is armenia armenia fights for you love,          ,[],[],"['stop', 'azerbaijan', 'aggression', 'armenia', 'strong', 'artsakh', 'strong', 'stop', 'erdogan', 'stop', 'turkey', 'armenia', 'against', 'terrorism', 'peace', 'my', 'armenia', 'stop', 'agression', 'we', 'will', 'win', 'artsakh', 'is', 'armenia', 'armenia', 'fights', 'for', 'you', 'love']","['stop', 'azerbaijan', 'aggression', 'armenia', 'strong', 'artsakh', 'strong', 'stop', 'erdogan', 'stop', 'turkey', 'armenia', 'terrorism', 'peace', 'armenia', 'stop', 'agression', 'win', 'artsakh', 'armenia', 'armenia', 'fights', 'love']",Azerbaijan_Armenia
2020-10-02 19:21:56,peace,#Peace #AllLivesMatter  #Artsakh,,,,aram27261,Armenia,170,121,0,Peace AllLivesMatter Artsakh,peace all lives matter artsakh,   ,[],[],"['peace', 'all', 'lives', 'matter', 'artsakh']","['peace', 'lives', 'matter', 'artsakh']",Azerbaijan_Armenia
2020-10-02 19:18:51,peace,"#Hate #Globalisation #YNH #History #Nationalism #Future #Peace #Love #World #Global #Politics #Humans #NuclearWar

In 1964 #USAPresidentialCampaign, Lyndon B. Johnson aired the famous Daisy advertisement, one of the most successful pieces of propaganda in the annals of television",,,,MuhammadAkramah,"پنجاب, پاکستان",398,395,0,Hate Globalisation YNH History Nationalism Future Peace Love World Global Politics Humans NuclearWar USAPresidentialCampaign,hate globalisation y nh history nationalism future peace love world global politics humans nuclear war usa presidential campaign,            In   Lyndon B Johnson aired the famous Daisy advertisement one of the most successful pieces of propaganda in the annals of television,"['in', 'lyndon', 'b', 'johnson', 'aired', 'the', 'famous', 'daisy', 'advertisement', 'one', 'of', 'the', 'most', 'successful', 'pieces', 'of', 'propaganda', 'in', 'the', 'annals', 'of', 'television']","['lyndon', 'b', 'johnson', 'aired', 'famous', 'daisy', 'advertisement', 'one', 'successful', 'pieces', 'propaganda', 'annals', 'television']","['hate', 'globalisation', 'y', 'nh', 'history', 'nationalism', 'future', 'peace', 'love', 'world', 'global', 'politics', 'humans', 'nuclear', 'war', 'usa', 'presidential', 'campaign']","['hate', 'globalisation', 'nh', 'history', 'nationalism', 'future', 'peace', 'love', 'world', 'global', 'politics', 'humans', 'nuclear', 'war', 'usa', 'presidential', 'campaign']",USA
2020-10-03 23:57:24,peace,"CHRIS WALLACE #NEVER #TRUMPER HACK_NO QUESTIONS ON FOREIGN POLICY #NOBEL #PEACE #PRIZE WHATS UP WITH THAT_DEMOCRATS #PACKING THE #COURT 9 MONTH #BABY OUT THE #WOMB THERE STILL WILLING TO ABORT_DECEPTION MISDIRECTION #LIES TO COVER FOR #LIBERAL #HYPOCRITES TO WHOM YOU HAVE TIES
B",1.0,,,GmoRight,,"5,002",432,0,NEVER TRUMPER NOBEL PEACE PRIZE PACKING COURT BABY WOMB LIES LIBERAL HYPOCRITES,never trumper nobel peace prize packing court baby womb lies liberal hypocrites,CHRIS WALLACE   HACKNO QUESTIONS ON FOREIGN POLICY    WHATS UP WITH THATDEMOCRATS  THE   MONTH  OUT THE  THERE STILL WILLING TO ABORTDECEPTION MISDIRECTION  TO COVER FOR   TO WHOM YOU HAVE TIESB,"['chris', 'wallace', 'hackno', 'questions', 'on', 'foreign', 'policy', 'whats', 'up', 'with', 'thatdemocrats', 'the', 'month', 'out', 'the', 'there', 'still', 'willing', 'to', 'abortdeception', 'misdirection', 'to', 'cover', 'for', 'to', 'whom', 'you', 'have', 'tiesb']","['chris', 'wallace', 'hackno', 'questions', 'foreign', 'policy', 'whats', 'thatdemocrats', 'month', 'still', 'willing', 'abortdeception', 'misdirection', 'cover', 'tiesb']","['never', 'trumper', 'nobel', 'peace', 'prize', 'packing', 'court', 'baby', 'womb', 'lies', 'liberal', 'hypocrites']","['never', 'trumper', 'nobel', 'peace', 'prize', 'packing', 'court', 'baby', 'womb', 'lies', 'liberal', 'hypocrites']",USA
2020-10-03 23:57:03,peace,"CHRIS WALLACE #NEVER #TRUMPER HACK_NO QUESTIONS ON FOREIGN POLICY #NOBEL #PEACE #PRIZE WHATS UP WITH THAT_DEMOCRATS #PACKING THE #COURT 9 MONTH #BABY OUT THE #WOMB THERE STILL WILLING TO ABORT_DECEPTION MISDIRECTION #LIES TO COVER FOR #LIBERAL #HYPOCRITES TO WHOM YOU HAVE TIES
M",1.0,,,GmoRight,,"5,002",432,0,NEVER TRUMPER NOBEL PEACE PRIZE PACKING COURT BABY WOMB LIES LIBERAL HYPOCRITES,never trumper nobel peace prize packing court baby womb lies liberal hypocrites,CHRIS WALLACE   HACKNO QUESTIONS ON FOREIGN POLICY    WHATS UP WITH THATDEMOCRATS  THE   MONTH  OUT THE  THERE STILL WILLING TO ABORTDECEPTION MISDIRECTION  TO COVER FOR   TO WHOM YOU HAVE TIESM,"['chris', 'wallace', 'hackno', 'questions', 'on', 'foreign', 'policy', 'whats', 'up', 'with', 'thatdemocrats', 'the', 'month', 'out', 'the', 'there', 'still', 'willing', 'to', 'abortdeception', 'misdirection', 'to', 'cover', 'for', 'to', 'whom', 'you', 'have', 'tiesm']","['chris', 'wallace', 'hackno', 'questions', 'foreign', 'policy', 'whats', 'thatdemocrats', 'month', 'still', 'willing', 'abortdeception', 'misdirection', 'cover', 'tiesm']","['never', 'trumper', 'nobel', 'peace', 'prize', 'packing', 'court', 'baby', 'womb', 'lies', 'liberal', 'hypocrites']","['never', 'trumper', 'nobel', 'peace', 'prize', 'packing', 'court', 'baby', 'womb', 'lies', 'liberal', 'hypocrites']",USA
2020-10-03 23:29:07,peace,"CHRIS WALLACE #NEVER #TRUMPER HACK_NO QUESTIONS ON FOREIGN POLICY #NOBEL #PEACE #PRIZE WHATS UP WITH THAT_DEMOCRATS #PACKING THE #COURT 9 MONTH #BABY OUT THE #WOMB THERE STILL WILLING TO ABORT_DECEPTION MISDIRECTION #LIES TO COVER FOR #LIBERAL #HYPOCRITES TO WHOM YOU HAVE TIES.
¡",1.0,,,GmoRight,,"5,002",432,0,NEVER TRUMPER NOBEL PEACE PRIZE PACKING COURT BABY WOMB LIES LIBERAL HYPOCRITES,never trumper nobel peace prize packing court baby womb lies liberal hypocrites,CHRIS WALLACE   HACKNO QUESTIONS ON FOREIGN POLICY    WHATS UP WITH THATDEMOCRATS  THE   MONTH  OUT THE  THERE STILL WILLING TO ABORTDECEPTION MISDIRECTION  TO COVER FOR   TO WHOM YOU HAVE TIES¡,"['chris', 'wallace', 'hackno', 'questions', 'on', 'foreign', 'policy', 'whats', 'up', 'with', 'thatdemocrats', 'the', 'month', 'out', 'the', 'there', 'still', 'willing', 'to', 'abortdeception', 'misdirection', 'to', 'cover', 'for', 'to', 'whom', 'you', 'have', 'ties¡']","['chris', 'wallace', 'hackno', 'questions', 'foreign', 'policy', 'whats', 'thatdemocrats', 'month', 'still', 'willing', 'abortdeception', 'misdirection', 'cover', 'ties¡']","['never', 'trumper', 'nobel', 'peace', 'prize', 'packing', 'court', 'baby', 'womb', 'lies', 'liberal', 'hypocrites']","['never', 'trumper', 'nobel', 'peace', 'prize', 'packing', 'court', 'baby', 'womb', 'lies', 'liberal', 'hypocrites']",USA
2020-10-03 23:11:03,peace,"#Trump's #WhiteHouse has been about as transparent as a concrete wall. 

What we NEED going forward are more solid RULES about what a #President and his staff cannot do, and solid #consequences when those rules are violated. 

#Think #Truth #Justice #Peace #Love #Sanity #Vote2020",,,,MyBrotherSteve,"Center of the Earth, from here",66,31,0,Trump WhiteHouse President consequences Think Truth Justice Peace Love Sanity Vote2020,trump whitehouse president consequences think truth justice peace love sanity vote2020,s  has been about as transparent as a concrete wall What we NEED going forward are more solid RULES about what a  and his staff cannot do and solid  when those rules are violated       ,"['s', 'has', 'been', 'about', 'as', 'transparent', 'as', 'a', 'concrete', 'wall', 'what', 'we', 'need', 'going', 'forward', 'are', 'more', 'solid', 'rules', 'about', 'what', 'a', 'and', 'his', 'staff', 'can', 'not', 'do', 'and', 'solid', 'when', 'those', 'rules', 'are', 'violated']","['transparent', 'concrete', 'wall', 'need', 'going', 'forward', 'solid', 'rules', 'staff', 'solid', 'rules', 'violated']","['trump', 'whitehouse', 'president', 'consequences', 'think', 'truth', 'justice', 'peace', 'love', 'sanity', 'vote2020']","['trump', 'whitehouse', 'president', 'consequences', 'think', 'truth', 'justice', 'peace', 'love', 'sanity', 'vote2020']",USA
2020-10-03 23:06:30,peace,"Don't be silent 

#ArtsakhStrong #StopAzerbaijaniAggression #DefendArmenia #StopAliyev #StopErdogan #StopTurkey #DefendArtsakh #forVictory #RecognizeArtsakh #usa #france #germany #peace #support #freedom  #blm #vote
#FreedomFirst",1.0,11,9,Just__me_111,,14,27,0,ArtsakhStrong StopAzerbaijaniAggression DefendArmenia StopAliyev StopErdogan StopTurkey DefendArtsakh forVictory RecognizeArtsakh usa france germany peace support freedom blm vote FreedomFirst,artsakh strong stop azerbaijani aggression defend armenia stop aliyev stop erdogan stop turkey defend artsakh for victory recognize artsakh usa france germany peace support freedom blm vote freedom first,Dont be silent                  ,"['dont', 'be', 'silent']","['dont', 'silent']","['artsakh', 'strong', 'stop', 'azerbaijani', 'aggression', 'defend', 'armenia', 'stop', 'aliyev', 'stop', 'erdogan', 'stop', 'turkey', 'defend', 'artsakh', 'for', 'victory', 'recognize', 'artsakh', 'usa', 'france', 'germany', 'peace', 'support', 'freedom', 'blm', 'vote', 'freedom', 'first']","['artsakh', 'strong', 'stop', 'azerbaijani', 'aggression', 'defend', 'armenia', 'stop', 'aliyev', 'stop', 'erdogan', 'stop', 'turkey', 'defend', 'artsakh', 'victory', 'recognize', 'artsakh', 'usa', 'france', 'germany', 'peace', 'support', 'freedom', 'blm', 'vote', 'freedom', 'first']",Azerbaijan_Armenia
2020-10-03 23:02:26,peace,@RashidaTlaib I urge you to pass h.res-1165. #stopazerbaijaniaggression #stopaliyev #nkpeace #peace #artsakhstrong,,,,AlitaCot,,597,215,0,stopazerbaijaniaggression stopaliyev nkpeace peace artsakhstrong,stop azerbaijani aggression stop aliyev nk peace peace artsakh strong, I urge you to pass hres     ,"['i', 'urge', 'you', 'to', 'pass', 'hres']","['urge', 'pass', 'hres']","['stop', 'azerbaijani', 'aggression', 'stop', 'aliyev', 'nk', 'peace', 'peace', 'artsakh', 'strong']","['stop', 'azerbaijani', 'aggression', 'stop', 'aliyev', 'nk', 'peace', 'peace', 'artsakh', 'strong']",Azerbaijan_Armenia
2020-10-03 22:58:53,peace,"Wow, that's REALLY GOOOOOOOOD.... 

If you look REALLY closely, you can pick out about 27 people wearing masks, out of the 2100 or so that are there.... 

That's like the HIGHEST percentage at any #Trump rally SO FAR....  

#Think #Truth #Justice #Peace #Love #Sanity #Vote2020",,,,MyBrotherSteve,"Center of the Earth, from here",66,31,0,Trump Think Truth Justice Peace Love Sanity Vote2020,trump think truth justice peace love sanity vote2020,Wow thats REALLY GOOOOOOOOD If you look REALLY closely you can pick out about  people wearing masks out of the  or so that are there Thats like the HIGHEST percentage at any  rally SO FAR        ,"['wow', 'thats', 'really', 'gooooooood', 'if', 'you', 'look', 'really', 'closely', 'you', 'can', 'pick', 'out', 'about', 'people', 'wearing', 'masks', 'out', 'of', 'the', 'or', 'so', 'that', 'are', 'there', 'thats', 'like', 'the', 'highest', 'percentage', 'at', 'any', 'rally', 'so', 'far']","['wow', 'thats', 'really', 'gooooooood', 'look', 'really', 'closely', 'pick', 'people', 'wearing', 'masks', 'thats', 'like', 'highest', 'percentage', 'rally', 'far']","['trump', 'think', 'truth', 'justice', 'peace', 'love', 'sanity', 'vote2020']","['trump', 'think', 'truth', 'justice', 'peace', 'love', 'sanity', 'vote2020']",USA
2020-10-03 22:20:11,peace,#StopAliyev #StopErdoghan #StopWar #NeverAgain #LieAfterLie  #StrongerTogether #StrongArmenia #StopAzeriAgression #Worlds2020  #PeaceAndLove #peace #notowar #lovelive #support #ArtsakhIsArmenia #stopazeri,,,1,ArcieHofman,"Los Angeles, CA",95,5,0,StopAliyev StopErdoghan StopWar NeverAgain LieAfterLie StrongerTogether StrongArmenia StopAzeriAgression Worlds2020 PeaceAndLove peace notowar lovelive support ArtsakhIsArmenia stopazeri,stop aliyev stop er dog hans top war never again lie after lie stronger together strong armenia stop azeri agression world s2020 peace and love peace no to war love live support artsakh is armenia stop azeri,                 ,[],[],"['stop', 'aliyev', 'stop', 'er', 'dog', 'hans', 'top', 'war', 'never', 'again', 'lie', 'after', 'lie', 'stronger', 'together', 'strong', 'armenia', 'stop', 'azeri', 'agression', 'world', 's2020', 'peace', 'and', 'love', 'peace', 'no', 'to', 'war', 'love', 'live', 'support', 'artsakh', 'is', 'armenia', 'stop', 'azeri']","['stop', 'aliyev', 'stop', 'er', 'dog', 'hans', 'top', 'war', 'never', 'lie', 'lie', 'stronger', 'together', 'strong', 'armenia', 'stop', 'azeri', 'agression', 'world', 's2020', 'peace', 'love', 'peace', 'war', 'love', 'live', 'support', 'artsakh', 'armenia', 'stop', 'azeri']",Azerbaijan_Armenia
2020-10-03 22:04:37,peace,#peace #PeaceForArmenians #PeaceforArtsakh #StopAzerbaijaniAggression #StopWar #Genocide #RecognizeArtsakh,,,,juliakalajian,"Москва, Россия",10,0,0,peace PeaceForArmenians PeaceforArtsakh StopAzerbaijaniAggression StopWar Genocide RecognizeArtsakh,peace peace for armenians peace for artsakh stop azerbaijani aggression stop war genocide recognize artsakh,      ,[],[],"['peace', 'peace', 'for', 'armenians', 'peace', 'for', 'artsakh', 'stop', 'azerbaijani', 'aggression', 'stop', 'war', 'genocide', 'recognize', 'artsakh']","['peace', 'peace', 'armenians', 'peace', 'artsakh', 'stop', 'azerbaijani', 'aggression', 'stop', 'war', 'genocide', 'recognize', 'artsakh']",Azerbaijan_Armenia
2020-10-03 21:26:29,peace,"Dear #God,  The #world is watching whether #America takes a wrong left turn toward failures such as #Cuba or the #wonderful #leadership of #PresidentTrump and #Republicans!  #SchoolChoice! #JOBS! #Safety! #Peace!  In #Christ's Name, Amen.",,,,JohnEWadeII,"New Orleans, US, 70130","2,629","1,747",0,God world America Cuba wonderful leadership PresidentTrump Republicans SchoolChoice JOBS Safety Peace Christ,god world america cuba wonderful leadership president trump republicans school choice jobs safety peace christ,Dear   The  is watching whether  takes a wrong left turn toward failures such as  or the   of  and        In s Name Amen,"['dear', 'the', 'is', 'watching', 'whether', 'takes', 'a', 'wrong', 'left', 'turn', 'toward', 'failures', 'such', 'as', 'or', 'the', 'of', 'and', 'in', 's', 'name', 'amen']","['dear', 'watching', 'whether', 'takes', 'wrong', 'left', 'turn', 'toward', 'failures', 'name', 'amen']","['god', 'world', 'america', 'cuba', 'wonderful', 'leadership', 'president', 'trump', 'republicans', 'school', 'choice', 'jobs', 'safety', 'peace', 'christ']","['god', 'world', 'america', 'cuba', 'wonderful', 'leadership', 'president', 'trump', 'republicans', 'school', 'choice', 'jobs', 'safety', 'peace', 'christ']",USA
2020-10-03 20:33:09,peace,"#stopazerbaijanaggression #armeniastrong #artsakhstrong #stoperdogan #stopturkey #armeniaagainstterrorism
#peace #myarmenia #recognizeartsakh
#stopagression #wewillwin #ՀԱՂԹԵԼՈՒԵՆՔ #ArtsakhisArmenia
#armeniafightsforyou #peaceforarmenians",,,,Ani_kara1999,,36,11,0,stopazerbaijanaggression armeniastrong artsakhstrong stoperdogan stopturkey armeniaagainstterrorism peace myarmenia recognizeartsakh stopagression wewillwin ՀԱՂԹԵԼՈՒԵՆՔ ArtsakhisArmenia armeniafightsforyou peaceforarmenians,stop azerbaijan aggression armenia strong artsakh strong stop erdogan stop turkey armenia against terrorism peace my armenia recognize artsakh stop agression we will win artsakh is armenia armenia fights for you peace for armenians,           ,[],[],"['stop', 'azerbaijan', 'aggression', 'armenia', 'strong', 'artsakh', 'strong', 'stop', 'erdogan', 'stop', 'turkey', 'armenia', 'against', 'terrorism', 'peace', 'my', 'armenia', 'recognize', 'artsakh', 'stop', 'agression', 'we', 'will', 'win', 'artsakh', 'is', 'armenia', 'armenia', 'fights', 'for', 'you', 'peace', 'for', 'armenians']","['stop', 'azerbaijan', 'aggression', 'armenia', 'strong', 'artsakh', 'strong', 'stop', 'erdogan', 'stop', 'turkey', 'armenia', 'terrorism', 'peace', 'armenia', 'recognize', 'artsakh', 'stop', 'agression', 'win', 'artsakh', 'armenia', 'armenia', 'fights', 'peace', 'armenians']",Azerbaijan_Armenia
